Jahr;Ges;Name;Club;Category;Runner_Number;Place_Gender;Place_Category;Place_Overall;Start_Time_of_day;Finish_Time;Race_Status;Last_Split;5K_Time_of_day;5K_Time;5K_Diff;5K_min_km;5K_kmh;10K_Time_of_day;10K_Time;10K_Diff;10K_min_km;10K_kmh;15K_Time_of_day;15K_Time;15K_Diff;15K_min_km;15K_kmh;20K_Time_of_day;20K_Time;20K_Diff;20K_min_km;20K_kmh;HK_Time_of_day;HK_Time;HK_Diff;HK_min_km;HK_kmh;25K_Time_of_day;25K_Time;25K_Diff;25K_min_km;25K_kmh;30K_Time_of_day;30K_Time;30K_Diff;30K_min_km;30K_kmh;35K_Time_of_day;35K_Time;35K_Diff;35K_min_km;35K_kmh;40K_Time_of_day;40K_Time;40K_Diff;40K_min_km;40K_kmh;FK_Time_of_day;FK_Time;FK_Diff;FK_min_km;FK_kmh
2018;W;CHERUIYOT, Vivian (KEN);;18-39;109;1;1;15;09:15:01;02:18:31;Finished;Finish;09:31:16;00:16:15;16:15;03:15;18.46;09:47:54;00:32:53;16:38;03:20;18.05;10:04:19;00:49:18;16:25;03:17;18.28;10:20:32;01:05:31;16:13;03:15;18.50;10:23:57;01:08:56;03:25;03:07;19.26;10:36:57;01:21:56;13:00;03:20;18.01;10:53:20;01:38:19;16:23;03:17;18.31;11:09:49;01:54:48;16:29;03:18;18.20;11:26:09;02:11:08;16:20;03:16;18.37;11:33:32;02:18:31;07:23;03:22;17.81
2018;W;KOSGEI, Brigid (KEN);;18-39;105;2;2;16;09:15:01;02:20:13;Finished;Finish;09:30:57;00:15:56;15:56;03:12;18.83;09:47:16;00:32:15;16:19;03:16;18.39;10:03:43;00:48:42;16:27;03:18;18.23;10:20:32;01:05:31;16:49;03:22;17.85;10:23:57;01:08:56;03:25;03:07;19.28;10:36:57;01:21:56;13:00;03:20;18.01;10:53:20;01:38:19;16:23;03:17;18.30;11:10:11;01:55:10;16:51;03:23;17.80;11:27:31;02:12:30;17:20;03:28;17.31;11:35:14;02:20:13;07:43;03:31;17.05
2018;W;BEKELE, Tadelech (ETH);;18-39;107;3;3;18;09:15:01;02:21:40;Finished;Finish;09:31:17;00:16:16;16:16;03:16;18.46;09:47:54;00:32:53;16:37;03:20;18.05;10:04:34;00:49:33;16:40;03:20;18.00;10:21:18;01:06:17;16:44;03:21;17.93;10:24:48;01:09:47;03:30;03:12;18.81;10:38:05;01:23:04;13:17;03:25;17.63;10:55:03;01:40:02;16:58;03:24;17.69;11:11:57;01:56:56;16:54;03:23;17.74;11:29:03;02:14:02;17:06;03:26;17.55;11:36:41;02:21:40;07:38;03:29;17.23
2018;W;CHERONO, Gladys (KEN);;18-39;103;4;4;19;09:15:01;02:24:10;Finished;Finish;09:30:58;00:15:57;15:57;03:12;18.83;09:47:16;00:32:15;16:18;03:16;18.39;10:03:43;00:48:42;16:27;03:18;18.23;10:20:32;01:05:31;16:49;03:22;17.85;10:23:57;01:08:56;03:25;03:07;19.23;10:36:57;01:21:56;13:00;03:20;18.01;10:54:05;01:39:04;17:08;03:26;17.51;11:12:10;01:57:09;18:05;03:37;16.60;11:30:49;02:15:48;18:39;03:44;16.08;11:39:11;02:24:10;08:22;03:49;15.76
2018;W;KEITANY, Mary (KEN);;18-39;101;5;5;20;09:15:01;02:24:27;Finished;Finish;09:30:48;00:15:47;15:47;03:10;19.03;09:46:48;00:31:47;16:00;03:12;18.75;10:02:47;00:47:46;15:59;03:12;18.77;10:18:51;01:03:50;16:04;03:13;18.66;10:22:17;01:07:16;03:26;03:08;19.17;10:35:25;01:20:24;13:08;03:22;17.84;10:52:04;01:37:03;16:39;03:20;18.02;11:09:37;01:54:36;17:33;03:31;17.09;11:29:24;02:14:23;19:47;03:58;15.16;11:39:28;02:24:27;10:04;04:36;13.09
2018;W;CHELIMO, Rose (BRN);;18-39;108;6;6;22;09:15:01;02:26:03;Finished;Finish;09:31:17;00:16:16;16:16;03:16;18.46;09:47:54;00:32:53;16:37;03:20;18.05;10:04:39;00:49:38;16:45;03:21;17.91;10:22:10;01:07:09;17:31;03:31;17.12;10:25:53;01:10:52;03:43;03:24;17.73;10:39:55;01:24:54;14:02;03:36;16.69;10:57:49;01:42:48;17:54;03:35;16.76;11:15:38;02:00:37;17:49;03:34;16.84;11:33:06;02:18:05;17:28;03:30;17.18;11:41:04;02:26:03;07:58;03:38;16.51
2018;W;DIBABA, Mare (ETH);;18-39;104;7;7;23;09:15:01;02:27:45;Finished;Finish;09:31:17;00:16:16;16:16;03:16;18.46;09:47:54;00:32:53;16:37;03:20;18.05;10:04:34;00:49:33;16:40;03:20;18.00;10:21:19;01:06:18;16:45;03:21;17.92;10:24:49;01:09:48;03:30;03:12;18.80;10:38:05;01:23:04;13:16;03:24;17.63;10:55:29;01:40:28;17:24;03:29;17.25;11:14:18;01:59:17;18:49;03:46;15.95;11:34:01;02:19:00;19:43;03:57;15.21;11:42:46;02:27:45;08:45;04:00;15.06
2018;W;PARTRIDGE, Lily (GBR);;18-39;114;8;8;24;09:15:01;02:29:24;Finished;Finish;09:32:26;00:17:25;17:25;03:29;17.23;09:50:07;00:35:06;17:41;03:33;16.97;10:07:41;00:52:40;17:34;03:31;17.08;10:25:23;01:10:22;17:42;03:33;16.95;10:29:04;01:14:03;03:41;03:22;17.87;10:42:51;01:27:50;13:47;03:32;16.98;11:00:31;01:45:30;17:40;03:32;16.99;11:18:11;02:03:10;17:40;03:32;16.97;11:36:11;02:21:10;18:00;03:36;16.67;11:44:25;02:29:24;08:14;03:46;16.00
2018;W;BARLOW, Tracy (GBR);;18-39;113;9;9;25;09:15:01;02:32:09;Finished;Finish;09:32:26;00:17:25;17:25;03:29;17.23;09:50:07;00:35:06;17:41;03:33;16.97;10:07:40;00:52:39;17:33;03:31;17.08;10:25:25;01:10:24;17:45;03:33;16.91;10:29:04;01:14:03;03:39;03:20;18.03;10:42:54;01:27:53;13:50;03:33;16.93;11:01:08;01:46:07;18:14;03:39;16.44;11:19:55;02:04:54;18:47;03:46;15.97;11:38:46;02:23:45;18:51;03:47;15.92;11:47:10;02:32:09;08:24;03:50;15.70
2018;W;BRUCE, Stephanie (USA);;18-39;111;10;10;26;09:15:01;02:32:28;Finished;Finish;09:32:26;00:17:25;17:25;03:29;17.23;09:50:07;00:35:06;17:41;03:33;16.97;10:07:41;00:52:40;17:34;03:31;17.08;10:25:23;01:10:22;17:42;03:33;16.95;10:29:04;01:14:03;03:41;03:22;17.85;10:42:54;01:27:53;13:50;03:33;16.93;11:00:51;01:45:50;17:57;03:36;16.71;11:19:56;02:04:55;19:05;03:49;15.73;11:39:27;02:24:26;19:31;03:55;15.37;11:47:29;02:32:28;08:02;03:40;16.40
