Jahr;Ges;Name;Club;Category;Runner_Number;Place_Gender;Place_Category;Place_Overall;Start_Time_of_day;Finish_Time;Race_Status;Last_Split;5K_Time_of_day;5K_Time;5K_Diff;5K_min_km;5K_kmh;10K_Time_of_day;10K_Time;10K_Diff;10K_min_km;10K_kmh;15K_Time_of_day;15K_Time;15K_Diff;15K_min_km;15K_kmh;20K_Time_of_day;20K_Time;20K_Diff;20K_min_km;20K_kmh;HK_Time_of_day;HK_Time;HK_Diff;HK_min_km;HK_kmh;25K_Time_of_day;25K_Time;25K_Diff;25K_min_km;25K_kmh;30K_Time_of_day;30K_Time;30K_Diff;30K_min_km;30K_kmh;35K_Time_of_day;35K_Time;35K_Diff;35K_min_km;35K_kmh;40K_Time_of_day;40K_Time;40K_Diff;40K_min_km;40K_kmh;FK_Time_of_day;FK_Time;FK_Diff;FK_min_km;FK_kmh
2010;W;Mergia, Aselefech (ETH);;18-39;115;1;1;1;09:00:00;02:22:38;;;;00:16:33;;;;;00:33:17;;;;;00:50:12;;;;;01:07:17;;;;;01:10:54;;;;;01:24:05;;;;;01:41:08;;;;;01:58:25;;;;;02:15:07;;;;;;;;
2010;W;Bekele, Bezunesh (ETH);;18-39;108;2;2;2;09:00:00;02:23:17;;;;00:16:34;;;;;00:33:17;;;;;00:50:12;;;;;01:07:18;;;;;01:10:55;;;;;01:24:06;;;;;01:41:09;;;;;01:58:25;;;;;02:15:33;;;;;;;;
2010;W;Tafa, Askale (ETH);;18-39;107;3;3;3;09:00:00;02:24:39;;;;00:16:33;;;;;00:33:17;;;;;00:50:12;;;;;01:07:17;;;;;01:10:55;;;;;01:24:05;;;;;01:41:09;;;;;01:58:39;;;;;02:16:41;;;;;;;;
2010;W;Akaba, Yukiko (JPN);;18-39;116;4;4;4;09:00:00;02:24:55;;;;00:16:34;;;;;00:33:18;;;;;00:50:13;;;;;01:07:18;;;;;01:10:55;;;;;01:24:06;;;;;01:41:09;;;;;01:58:36;;;;;02:16:48;;;;;;;;
2010;W;Bai, Xue (CHN);;18-39;110;5;5;5;09:00:00;02:25:18;;;;00:16:33;;;;;00:33:17;;;;;00:50:12;;;;;01:07:17;;;;;01:10:55;;;;;01:24:05;;;;;01:41:10;;;;;01:58:55;;;;;02:17:30;;;;;;;;
2010;W;Smith, Kim (NZL);;18-39;118;6;6;6;09:00:00;02:25:21;;;;00:16:33;;;;;00:33:17;;;;;00:50:13;;;;;01:07:21;;;;;01:11:00;;;;;01:24:15;;;;;01:41:43;;;;;01:59:31;;;;;02:17:32;;;;;;;;
2010;W;Ozaki, Mari (JPN);;18-39;112;7;7;7;09:00:00;02:25:43;;;;00:16:34;;;;;00:33:17;;;;;00:50:12;;;;;01:07:18;;;;;01:10:55;;;;;01:24:05;;;;;01:41:10;;;;;01:58:59;;;;;02:17:32;;;;;;;;
2010;W;Yamauchi, Mara (GBR);;18-39;109;8;8;8;09:00:00;02:26:16;;;;00:16:33;;;;;00:33:17;;;;;00:50:11;;;;;01:07:18;;;;;01:11:00;;;;;01:24:22;;;;;01:42:00;;;;;02:00:01;;;;;02:18:11;;;;;;;;
2010;W;Zakharova, Svetlana (RUS);;18-39;106;9;9;9;09:00:00;02:31:00;;;;00:17:11;;;;;00:35:33;;;;;00:53:51;;;;;01:11:33;;;;;01:15:18;;;;;01:29:00;;;;;01:47:01;;;;;02:05:22;;;;;02:23:20;;;;;;;;
2010;W;Habtamu, Atsede (ETH);;18-39;114;10;10;10;09:00:00;02:31:41;;;;00:16:34;;;;;00:33:17;;;;;00:50:12;;;;;01:07:21;;;;;01:11:04;;;;;01:24:47;;;;;01:43:20;;;;;02:02:51;;;;;02:22:48;;;;;;;;
